835	3
836	3
837	3
838	3
839	3
840	3
841	3
842	3
843	3
844	3
845	3
846	3
847	2
848	2
849	2
850	2
851	2
852	2
853	2
854	2
855	2
856	3
857	3
858	3
859	3
860	3
861	3
862	3
863	3
864	3
865	3
866	3
867	3
868	2
869	2
870	2
871	2
872	2
873	2
874	2
875	2
876	2
877	3
878	3
879	3
880	3
881	3
882	3
883	3
884	3
885	3
886	3
887	3
888	3
889	2
890	2
891	2
892	2
893	2
894	2
895	2
896	2
897	2
898	3
899	3
900	3
901	3
902	3
903	3
904	3
905	3
906	3
907	3
908	3
909	3
910	2
911	2
912	2
913	2
914	2
915	2
916	2
917	2
918	2
919	3
920	3
921	3
922	3
923	3
924	3
925	3
926	3
927	3
928	3
929	3
930	3
931	2
932	2
933	2
934	2
935	2
936	2
937	2
938	2
939	2
940	3
941	3
942	3
943	3
944	3
945	3
946	3
947	3
948	3
949	3
950	3
951	3
952	2
953	2
954	2
955	2
956	2
957	2
958	2
959	2
960	2
961	3
962	3
963	3
964	3
965	3
966	3
967	3
968	3
969	3
970	3
971	3
972	3
973	2
974	2
975	2
976	2
977	2
978	2
979	2
980	2
981	2
982	3
983	3
984	3
985	3
986	3
987	3
988	3
989	3
990	3
991	3
992	3
993	3
994	2
995	2
996	2
997	2
998	2
999	2
